path,width,height,read_success,detection_success,corner_count,center_x,center_y,area_ratio,blur_score,exclusion_reason,duplicate_of,center_x_normalized,center_y_normalized,convex_hull_area_ratio,top_edge_angle_normalized,left_right_length_ratio,top_bottom_length_ratio,perspective_change
data/intrinsic/calib_010.png,1280,720,True,True,72,604.258544921875,481.4455261230469,0.1089192909298951,140.01084483188575,,,0.47207697927951814,0.6686744466240023,0.1089192909298951,-0.5739512346670089,0.8998188338152537,0.8387966900225265,0.20504717427365496
data/intrinsic/calib_011.png,1280,720,True,True,72,519.1681518554688,398.7176818847656,0.1107107718973566,38.04385617387559,,,0.40560012459754946,0.5537746276384519,0.1107107718973566,-0.5668058176550749,0.8493529072847084,0.8954043482478667,0.19714544509274118
data/intrinsic/calib_012.png,1280,720,True,True,72,860.813232421875,431.48297119140625,0.1929385254487564,104.87929759216192,,,0.6725102504094441,0.5992818649904227,0.1929385254487564,-0.5874344255836745,0.6783015995260565,0.8421650555592851,0.42447476212203655
data/intrinsic/calib_013.png,1280,720,True,True,72,413.1036682128906,324.7768859863281,0.1330044377610429,151.4126431381744,,,0.322737222413222,0.4510790053709054,0.1330044377610429,-0.5314212827717152,0.8877837250189823,0.8982993530783032,0.16021993429814504
data/intrinsic/calib_014.png,1280,720,True,True,72,321.0306091308594,288.9375305175781,0.1475231375510141,36.24435328776042,,,0.25080515725745095,0.4013021555947669,0.1475231375510141,-0.543209322898048,0.8616210439640698,0.9508659184566542,0.15723043806110173
data/intrinsic/calib_015.png,1280,720,True,True,72,284.4216613769531,255.71047973632812,0.15915842584043974,164.1920019615727,,,0.2222044154173798,0.35515343465922794,0.15915842584043974,-0.5553016345493487,0.8423954858808543,0.9768803689290171,0.17309344264969667
data/intrinsic/calib_016.png,1280,720,True,True,72,266.53167724609375,427.078369140625,0.15923705392800658,211.7419363561512,,,0.2082279039753808,0.5931644631020816,0.15923705392800658,-0.511124378543687,0.914139546760611,0.9532992786357352,0.10171717050951377
data/intrinsic/calib_017.png,1280,720,True,True,72,370.4239807128906,449.37335205078125,0.1588397819034771,51.55832887844508,,,0.28939370347393883,0.6241294310416704,0.1588397819034771,-0.4766596668597915,0.9481483015622452,0.8929147977106784,0.12515478658934565
data/intrinsic/calib_018.png,1280,720,True,True,72,348.5328674316406,407.1912841796875,0.1634774538561385,52.360223451892224,,,0.2722913306620386,0.5655433657728596,0.1634774538561385,-0.47354631505037836,0.9324785106920613,0.9103854692776067,0.11705594529466568
data/intrinsic/calib_019.png,1280,720,True,True,72,347.0652770996094,341.5580139160156,0.16574615867654227,67.86227607414338,,,0.27114471015002994,0.4743862088815665,0.16574615867654227,-0.4894519985806572,0.9006469007510101,0.9246681705461627,0.1307058640036597
data/intrinsic/calib_020.png,1280,720,True,True,72,281.8646240234375,450.5372314453125,0.17900046888443058,75.53617721853256,,,0.22020673180619874,0.6257460779613919,0.17900046888443058,-0.4876842186729155,0.9431362716576888,0.940674150499407,0.08466296630311249
data/intrinsic/calib_021.png,1280,720,True,True,72,869.3659057617188,481.1829833984375,0.17046787021697735,178.41800825109496,,,0.679192140367296,0.6683098139586272,0.17046787021697735,-0.5675781672249964,1.0027787507035928,0.7129631680339981,0.33833689710010995
data/intrinsic/calib_022.png,1280,720,True,True,72,856.6536865234375,251.89456176757812,0.1696137755209419,108.98763888344476,,,0.6692606376277076,0.34985357500888686,0.1696137755209419,-0.5214870077574093,0.8277323193436927,0.7443728367310322,0.350566126745238
data/intrinsic/calib_023.png,1280,720,True,True,72,918.102294921875,249.470458984375,0.18356832379245425,161.45573861515248,,,0.717267413271798,0.3464868566136301,0.18356832379245425,-0.5169079825578762,0.8179001667968389,0.7180686655132706,0.3874195367902595
data/intrinsic/calib_024.png,1280,720,True,True,72,963.653076171875,354.1882019042969,0.18565958466024918,112.84699079258178,,,0.7528540988763173,0.4919279749010816,0.18565958466024918,-0.5167222709120409,0.873250926449884,0.702915692923535,0.37767469990494984
data/intrinsic/calib_025.png,1280,720,True,True,72,977.065185546875,402.7266845703125,0.18655071749415078,195.60450791752075,,,0.7633321225643158,0.5593425206196161,0.18655071749415078,-0.5141115011290142,0.8980918049450107,0.6989987431375845,0.37388867157664835
data/intrinsic/calib_026.png,1280,720,True,True,72,377.532470703125,336.432373046875,0.15635219690494914,136.67847410159516,,,0.2949472768439187,0.46726716433042365,0.15635219690494914,-0.534883421302022,0.8587728178703065,0.9230262379589911,0.17203474719394982
data/intrinsic/calib_027.png,1280,720,True,True,72,285.2695007324219,342.2971496582031,0.17396922066178963,193.58633794852227,,,0.22286677012840905,0.47541264163123237,0.17396922066178963,-0.538267168875171,0.853360631365192,0.9609403355053744,0.16350189771267193
data/intrinsic/calib_028.png,1280,720,True,True,72,295.3096618652344,486.7322082519531,0.17420116981652048,229.90900535270782,,,0.23071063872840672,0.6760168858516363,0.17420116981652048,-0.52775420710908,0.9311650068673568,0.9108290960528247,0.1175156521615982
data/intrinsic/calib_029.png,1280,720,True,True,72,467.26904296875,216.295654296875,0.13496463872017958,81.30315026537112,,,0.36505398319827187,0.30041068369223745,0.13496463872017958,-0.5416094729045219,0.8323215365171945,0.9161835936687108,0.20334359717393877
data/intrinsic/calib_030.png,1280,720,True,True,72,898.787353515625,307.6634521484375,0.18261103852375601,96.0175942915163,,,0.7021776444382137,0.4273103282775408,0.18261103852375601,-0.5381268994046053,0.8412862483649735,0.7463614356919245,0.3397802935276838
data/intrinsic/calib_031.png,1280,720,True,True,72,620.1559448242188,491.9447021484375,0.15107563672096957,45.79223576595048,,,0.48449673255284625,0.6832563353173526,0.15107563672096957,-0.5369822463504151,0.9031791231222493,0.871501517745678,0.17113401899992653
data/intrinsic/calib_032.png,1280,720,True,True,72,855.7378540039062,355.2225341796875,0.28835787011123,130.02136033064758,,,0.6685451255904303,0.49336467716428967,0.28835787011123,-0.5143353577086166,0.7990631916825723,0.7497434244446701,0.36506888184322006
data/intrinsic/calib_033.png,1280,720,True,True,72,874.0535888671875,400.7859802246094,0.2920293558647376,187.7781242901649,,,0.6828542570273082,0.5566472671650075,0.2920293558647376,-0.4989612266639034,0.8202040487327285,0.7385142410382107,0.36216394475469227
data/intrinsic/calib_034.png,1280,720,True,True,72,430.98052978515625,232.9491424560547,0.1793620963984487,52.430385911295126,,,0.33670355710718364,0.32354039093594494,0.1793620963984487,-0.5311993855104009,0.8215093730398579,1.418858276138605,0.40131413586061987
data/intrinsic/calib_035.png,1280,720,True,True,72,616.683837890625,218.8795928955078,0.15992314350360579,55.45531465973558,,,0.48178433312310115,0.30399942957324744,0.15992314350360579,-0.5065274375029397,0.8175202438027178,1.2593079130758915,0.3061911272143818
data/intrinsic/calib_036.png,1280,720,True,True,72,890.948486328125,281.14208984375,0.171889618032387,87.60910267014557,,,0.6960534870624542,0.3904751184545917,0.171889618032387,-0.5197476832142526,0.7785140582030154,0.9831341905199842,0.2509453704013883
data/intrinsic/calib_037.png,1280,720,True,True,72,717.6046142578125,223.71661376953125,0.19265427507300975,43.701439140998005,,,0.5606285866763857,0.3107174817794635,0.19265427507300975,-0.5493316853985739,0.751665364842947,0.9655816901635964,0.28760466459991507
data/intrinsic/calib_038.png,1280,720,True,True,72,863.1571044921875,237.45957946777344,0.20928639762604334,151.32351715735922,,,0.6743414812617832,0.3298050316763513,0.20928639762604334,-0.5312109428688052,0.7442330961040051,0.8660029289462856,0.32857184357470526
data/intrinsic/calib_039.png,1280,720,True,True,72,728.016845703125,502.7308349609375,0.17170942937027323,275.29621522705526,,,0.5687631669971678,0.6982373997017189,0.17170942937027323,-0.5307867413196613,0.8898446190098855,1.0840645490780132,0.14190194163962203
data/intrinsic/calib_040.png,1280,720,True,True,72,671.1215209960938,233.32421875,0.20533215625269785,41.66354685736294,,,0.5243137283457651,0.3240614395450663,0.20533215625269785,-0.4734184801802699,0.6953836523804058,1.0507308064789354,0.366646451514229
